True_pKd,BALM_Predicted,BALM_Error
13.8827287,12.881472,-1.0012570660888667
7.22184875,8.660628,1.4387795687866207
8.167491087,8.090172,-0.0773192730351564
5.230622674,7.441986,2.211363409984375
10.20065945,9.915549,-0.2851101717407225
5.387216143,7.7145233,2.3273071724296877
7.447331784,7.8554134,0.40808165288964826
5.826813732,6.567689,0.7408752099555667
6.823908741,5.653948,-1.169960910799805
6.22184875,4.9293323,-1.2925164936828617
8.560667306,9.0023575,0.4416901769101571
9.096910013,9.578292,0.48138188000537063
5.71219827,7.4316874,1.7194890850415039
6.217527376,5.9701834,-0.247344003502441
10.73992861,10.28311,-0.4568189450830076
6.050609993,5.7391415,-0.3114685287666017
10.43179828,10.37348,-0.05831843686035221
9.580044252,9.202954,-0.37708995970263715
7.614393726,7.841276,0.22688244282324188
3.764471553,6.5060225,2.7415509003081056
8.698970004,7.22103,-1.4779397687094722
10.74714697,10.28069,-0.46645677682372977
4.452225295,7.2551317,2.802906426496582
7.348721986,7.374857,0.026134962852538912
10.16115091,10.395458,0.23430731143554695
9.0,7.5484743,-1.4515256881713867
5.627087997,7.5656576,1.9385696186616208
10.92081875,10.104059,-0.8167595306396489
10.00656377,9.060298,-0.9462658039965817
6.886056648,4.955412,-1.930644736989258
8.950781977,9.945222,0.9944399239399413
6.821023053,7.771714,0.9506911575102537
9.0,8.298638,-0.7013616561889648
11.0,10.721322,-0.27867794036865234
7.638272164,7.9108925,0.27262032257226565
7.886056648,7.235156,-0.6509005887348636
10.16115091,10.32403,0.16287901248535164
5.477555766,6.4663134,0.988757596121582
5.522878745,5.7948065,0.271927735407715
5.638272164,7.641859,2.0035868905654297
6.677780705,7.572171,0.8943905062426758
6.548213564,7.5259533,0.9777397288466796
9.568636236,8.763583,-0.8050530527114255
9.73754891,8.647756,-1.0897932871362297
9.175874166,10.09988,0.9240060525058595
9.148741651,9.170552,0.021810602723144612
6.060480747,6.423209,0.3627284433686526
6.677780705,6.5789204,-0.09886034062011717
5.462180905,7.435378,1.9731971696459958
9.0,9.26309,0.2630901336669922
7.829738285,7.4257345,-0.40400376504150426
8.769551079,8.249264,-0.5202873155722649
6.477555766,7.427408,0.949852452383789
7.147520006,7.8480263,0.7005062696347659
7.301029996,8.180959,0.87992875186377
8.490797478,8.012184,-0.47861333493359304
5.301029996,5.9546757,0.653645678438477
4.950781977,4.741783,-0.20899883491015636
6.779891912,7.402795,0.6229029259516601
8.431798276,9.917397,1.485598269410156
7.408935393,6.3218384,-1.0870970140937501
6.958607315,5.3354464,-1.6231609572729493
11.81815641,10.26474,-1.5534164197656253
7.742321425,7.690854,-0.05146735242919931
5.59345982,6.7794323,1.18597247675293
5.705533774,6.143898,0.4383642362539062
8.580044252,8.009775,-0.5702690902568364
5.605548319,5.1392126,-0.46633571066259805
5.161150909,6.9832296,1.8220787281459963
9.079354999,9.281687,0.20233178383691452
8.698970004,10.138403,1.439432934842774
7.161150909,7.791298,0.6301470035976564
4.41453927,4.7733545,0.358815260334473
9.01188716,8.790308,-0.221579161342774
4.815308569,4.582786,-0.23252248577856438
5.657577319,5.0882883,-0.5692890118100582
6.543633967,6.500968,-0.04266598756884754
5.251811973,6.946044,1.694231995200684
9.537602002,9.340446,-0.1971555298320311
8.798602876,10.056871,1.25826853818457
4.896196279,9.3273115,4.431115236808106
9.552841969,8.888177,-0.6646650509702141
8.0,6.9677067,-1.0322933197021484
8.974694135,9.687001,0.7123070933325195
8.420216403,8.003765,-0.41645129679882764
10.40893539,10.4313755,0.022440113540039164
6.354577731,7.643214,1.288636494769043
7.079354999,8.165669,1.086314442223144
8.0,6.189391,-1.8106088638305664
7.522878745,6.9989824,-0.5238963154956053
7.886056648,5.4187393,-2.467317329152344
10.58004425,9.531421,-1.0486235422973635
8.57024772,7.2992573,-1.2709904415576165
4.555955204,7.6411524,3.0851971778969727
9.714442691,9.063414,-0.6510290710048832
9.22184875,8.841807,-0.380041384582519
9.721246399,8.3695345,-1.3517119065073242
9.638272164,9.595242,-0.0430306173691406
6.301029996,8.022447,1.7214166363852543
9.341988603,9.046888,-0.2951002515595711
6.580044252,8.750183,2.1701388534687496
11.079355,9.268753,-1.8106019482421871
10.45593196,9.995048,-0.4608843907250968
4.361510743,6.081621,1.7201104270439451
4.585026652,4.620575,0.035548299171875186
4.400116928,4.707573,0.30745600901171866
7.716698771,9.363759,1.6470602698325196
9.187086643,8.875676,-0.31141048790966863
5.850780887,8.412031,2.5612502867060547
9.175874166,9.337296,0.16142136622656267
4.677780705,7.1637173,2.485936564897461
10.69897,9.909135,-0.7898351351928703
8.301029996,9.32689,1.0258599957602534
12.17587417,10.123709,-2.0521654450244142
4.91721463,3.99027,-0.926944730631714
11.05551733,8.842421,-2.213096751997071
7.903089987,6.9311543,-0.9719357359013676
5.568636236,5.352152,-0.21648436527246062
6.987162775,8.192157,1.204994016687012
6.879426069,7.746523,0.8670968344423828
5.050609993,4.8448505,-0.20575945283886732
5.688246139,5.0570626,-0.6311835131149905
10.96657624,10.152718,-0.813858649667969
4.0,4.5937347,0.5937347412109375
7.958607315,6.8324614,-1.1261459578833009
7.522878745,6.964179,-0.558699705998535
10.69036983,10.000998,-0.6893722866650389
6.590066877,6.4720993,-0.11796757280078118
4.568636236,4.664586,0.09594983119970735
6.958607315,8.161041,1.202433944765625
6.869666232,5.6153145,-1.254351748357422
13.3080349,12.904274,-0.40376091318359286
6.583359493,7.783375,1.2000152933769535
6.605548319,7.433264,0.827715459686523
4.920818754,4.540184,-0.38063473300390616
8.379863945,9.861424,1.4815605011059567
6.522878745,7.895404,1.3725251169995119
5.638272164,5.651243,0.012971045838867212
9.769551079,8.746692,-1.0228593752036126
7.559090918,7.738243,0.17915218502734387
8.698970004,7.934881,-0.7640887936728511
9.886056648,8.000949,-1.885107742055176
6.698970004,6.211994,-0.4869758328574223
5.293282218,4.6820197,-0.6112625074592284
8.643974143,10.043157,1.3991824808403326
10.74472749,9.664899,-1.0798286176245124
10.67778071,10.018991,-0.6587892396630863
9.431798276,9.618831,0.18703240484716765
8.764471553,8.075412,-0.6890597564301757
10.69680394,9.857928,-0.8388756639379888
7.036212173,7.5275126,0.4913003773540039
5.167491087,6.899935,1.7324436816767577
5.455931956,4.546216,-0.9097159449526364
8.552841969,7.4230833,-1.1297586636411125
7.462180905,9.80684,2.3446590379321286
4.096910013,6.7472744,2.6503643858037114
10.38404995,7.0240154,-3.3600345233642575
8.022276395,5.2573123,-2.7649640971789555
4.555955204,4.289282,-0.26667335890722654
5.677780705,5.818635,0.14085428187744142
9.690369833,10.131341,0.44097114752978506
6.548213564,7.568698,1.0204843653823241
9.818156412,8.979371,-0.838785341138184
10.11407366,10.122347,0.00827321805175707
5.698970004,5.575777,-0.12319295016699261
7.142667504,8.366844,1.2241766732460935
9.950781977,9.419905,-0.5308772681376954
4.657577319,4.7348948,0.0773174335024418
9.853871964,10.270384,0.41651187083886754
3.388276692,5.5095644,2.1212877077192385
5.301029996,8.949647,3.648616953768067
8.958607315,8.08205,-0.876556991513672
7.126679398,7.318453,0.19177343708300754
4.698970004,5.9823895,1.2834194460732418
6.040958608,4.9046106,-1.1363479741499027
8.055024092,8.112324,0.0572996689863281
4.958607315,4.449874,-0.508733390744629
4.679853714,4.6070232,-0.07283047486425787
8.772113295,6.425232,-2.3468813614062505
6.795880017,6.6766777,-0.11920231314257812
6.494850022,6.661502,0.1666518624604496
9.462180905,9.881098,0.41891688857910125
7.004364805,7.8964205,0.892055673820801
8.122053048,8.392075,0.2700215369609378
8.102372909,7.2021427,-0.9002301935458981
11.39794001,10.833523,-0.5644172133691399
9.326979093,8.899555,-0.42742388670117215
5.11577123,7.158883,2.0431118647875977
7.943095149,7.354972,-0.588123263318848
11.48148606,9.139847,-2.3416392582421874
11.27901426,9.776606,-1.5024086539208987
5.105683937,5.347896,0.24221216209057594
4.522878745,4.383938,-0.1389409093066405
8.102372909,7.960187,-0.14218595068701134
6.568636236,6.8595343,0.29089802761084016
9.477555766,9.401366,-0.07618953217431645
5.22184875,4.5957212,-0.6261275051879887
8.254925208,9.58633,1.3314052058183599
7.665546249,7.3192873,-0.34625894889013686
4.0,5.674714,1.6747140884399414
8.22184875,7.837241,-0.38460757720947214
10.20065945,10.2996,0.0989401975219728
7.0,8.073287,1.073287010192871
4.950781977,5.352165,0.40138324516796864
8.853871964,8.822502,-0.0313698277695309
9.568636236,8.73649,-0.8321459863662106
9.397940009,7.2176743,-2.1802657536289054
7.863279433,9.208906,1.345626740706055
8.522878745,8.660049,0.13717069347656263
8.958607315,8.051278,-0.9073292006811524
8.443697499,8.12451,-0.3191876875986335
8.214670165,8.565117,0.3504467173242194
5.537602002,5.2445,-0.2931018417827147
5.698970004,6.1766453,0.47767527493066364
8.004364805,7.6082535,-0.39611132599609356
8.602059991,6.8156633,-1.7863966532924813
7.698970004,7.338668,-0.36030213443212933
10.52287875,9.217106,-1.3057728845214847
7.11407366,9.698155,2.584081743137207
5.716698771,4.5905848,-1.1261140160561522
10.74714697,10.1590395,-0.588107472624511
3.742321425,5.286063,1.5437417692749023
12.30103,10.13605,-2.1649797756958016
4.801342913,4.818448,0.017105153711425736
4.798602876,7.550173,2.7515699297861325
4.555955204,5.279729,0.723773685465332
5.05207638,7.8000526,2.7479762628222657
7.795880017,7.028035,-0.7678448531206055
7.260427656,7.1860304,-0.0743972681215821
10.53313238,7.6027346,-2.9303978142651363
8.174573882,7.5724916,-0.6020822361870124
8.522878745,7.746828,-0.776050665776367
8.935542011,9.701333,0.7657910349594719
5.438898616,5.26583,-0.173068576021973
8.698970004,8.238079,-0.46089093295507766
5.585026652,5.318259,-0.2667678896403807
6.863279433,9.12087,2.2575902035356448
9.0,8.482944,-0.5170564651489258
9.060480747,8.883541,-0.17693963982226535
7.269217724,7.851385,0.5821673925771487
8.004364805,5.9954453,-2.008919553535156
5.899629455,5.3914385,-0.5081909708081058
4.838631998,5.7040014,0.865369428696777
6.879426069,5.7415924,-1.1378336617734375
9.494850022,9.464149,-0.030700546902343362
9.207608311,8.853724,-0.353884784999023
10.86966623,11.350781,0.4811152107348633
5.430808755,5.045044,-0.38576480968750015
6.602059991,5.875386,-0.7266737529018554
7.568636236,8.166251,0.5976149465561527
6.230622674,8.976298,2.7456756582143553
9.818156412,8.189628,-1.628528764600098
7.698970004,7.679598,-0.01937214938574261
10.74472749,10.779458,0.03473055595947194
8.619788758,8.880346,0.2605575402177731
12.26280736,12.792674,0.5298667046362304
4.987162775,6.1248426,1.1376798687377931
7.145693958,6.898036,-0.24765795488720688
4.616005211,6.6046047,1.9885995100693359
7.586700236,6.182413,-1.4042871348037114
8.619788758,6.781105,-1.838683716496094
9.455931956,10.008615,0.5526825841000971
11.19382003,8.576585,-2.6172352140209956
8.060480747,8.975598,0.9151175882661136
3.832682665,5.4956064,1.6629237574243163
9.301029996,7.3603563,-1.9406736651284184
8.22184875,8.272693,0.050843930358887235
8.443697499,8.599046,0.15534825447900324
7.028260409,7.244794,0.21653348290673868
10.65364703,10.29777,-0.35587748349121107
10.4621809,10.15383,-0.30835132541503896
6.716698771,8.339951,1.6232517905234376
7.522878745,7.739709,0.2168301554516603
5.640164518,7.297373,1.6572082999931643
6.484299839,5.0932713,-1.3910285835068361
4.11577123,5.628806,1.5130348841967773
7.844663963,7.5986166,-0.24604736296337926
9.079354999,9.5886755,0.5093204999624028
5.279840697,5.414012,0.13417125826123044
9.57024772,7.7705126,-1.7997351391284173
9.88941029,8.325343,-1.5640671579809577
8.200659451,12.727825,4.527165713794922
8.045757491,6.806512,-1.2392456120327147
8.236572006,8.308275,0.07170321677832092
7.107905397,6.6026964,-0.5052089782377926
6.070581074,5.1487064,-0.9218746378427731
5.508638306,7.6194925,2.110854224822754
8.0,6.030632,-1.9693679809570312
12.0,11.1249,-0.8751001358032227
5.903089987,9.551691,3.648601068297851
5.268411235,5.3793283,0.11091701588500946
7.995678626,8.313074,0.31739548593847644
7.27572413,7.5796804,0.3039563128100582
5.096910013,4.592993,-0.5039172304072261
8.040958608,8.520691,0.4797323099687496
8.431798276,9.481954,1.0501553449106442
9.37675071,8.761829,-0.6149213337792965
8.522878745,7.7369175,-0.7859612492724608
6.469800302,5.360226,-1.1095741476726078
10.84466396,10.2559805,-0.5886834683618165
8.096910013,6.2846785,-1.81223155383252
9.0,8.113181,-0.8868188858032227
4.026872146,4.555107,0.5282349706992191
5.838631998,9.24633,3.4076982632304684
4.180456064,4.4933624,0.31290636275781214
5.455931956,6.0635443,0.6076123173764651
10.02502801,9.406071,-0.6189573007714841
6.034328029,5.267208,-0.7671199296347657
8.397940009,5.368299,-3.0296410015842277
9.48148606,9.151966,-0.3295199650292968
6.744727495,6.1594753,-0.5852521684619143
8.402304814,8.357536,-0.04476849808203198
8.739928612,9.535783,0.795854202025879
5.193820026,4.88838,-0.30543997534082035
7.721246399,7.9291086,0.20786222068994142
5.180456064,4.753355,-0.4271010377548832
7.769551079,7.839385,0.0698339536538084
5.239577517,5.385366,0.14578844598217788
2.866461092,5.100133,2.233671850199707
6.638272164,5.7238073,-0.9144648291000976
8.356547324,5.394451,-2.9620961826425773
7.412289035,7.578311,0.16602193149169953
8.284832642,8.131632,-0.15320079080371052
9.15490196,7.8047733,-1.3501286293115236
5.301029996,4.3653927,-0.9356373110634761
10.74714697,10.223468,-0.5236791431567376
8.15490196,7.938814,-0.2160877967919923
10.11463878,10.11173,-0.002909158112792909
9.301029996,7.8979044,-1.4031255999428716
5.397940009,5.661027,0.26308694565087887
5.318758763,4.5304546,-0.7883041273798828
6.15490196,5.692049,-0.4628529335107423
7.995678626,7.8854494,-0.11022921651513684
11.73282827,10.193346,-1.5394822464404303
11.0501223,11.477308,0.42718597331542973
5.673664139,7.3018503,1.628186179908691
4.723538196,4.945916,0.22237797984228536
9.237321436,7.944562,-1.292759477687012
4.954677021,4.598886,-0.3557910079689943
9.193820026,8.872129,-0.32169058569238196
9.0,8.360612,-0.6393880844116211
8.301029996,8.0225115,-0.27851851376123093
5.603800653,6.3708754,0.7670747055815426
3.692503962,5.4726896,1.7801856666010742
8.0,7.481289,-0.5187110900878906
5.585026652,5.8755255,0.29049882254834003
8.15490196,7.907997,-0.24690482865234387
6.548213564,7.568816,1.0206026209975585
6.779891912,7.398741,0.6188488564326171
4.207608311,4.6524987,0.4448904110764156
11.52287875,9.095179,-2.4277001458740237
8.107905397,6.72799,-1.3799152465483395
3.247183569,5.118642,1.8714582843325194
3.958607315,4.657346,0.6987384567895507
7.0,5.4915495,-1.5084505081176758
7.095825632,6.2238674,-0.8719582156181644
5.723538196,5.8140182,0.09048005351171895
4.896196279,9.191712,4.295516100455567
5.619788758,4.3789973,-1.2407914321027835
10.39794001,8.195777,-2.2021630706079094
9.294136288,5.9915934,-3.302542927099122
8.00656377,7.39896,-0.607603656474609
7.180456064,7.27542,0.09496412490380823
10.30103,8.190724,-2.1103056271362313
9.27572413,8.274625,-1.0010993054760746
8.259637311,8.000118,-0.25951905538476616
5.142667504,4.355173,-0.7874943930380862
8.041436117,6.209197,-1.8322390726274413
5.522878745,5.7551317,0.23225297649658216
5.19314197,4.7630997,-0.43004229958984386
8.130181792,7.8937845,-0.23639726898974622
6.161150909,6.594119,0.4329681629604494
7.769551079,8.866132,1.096580703531738
4.504455662,6.2583523,1.7538966176630861
5.552841969,4.3989286,-1.153913326727051
7.671620397,7.5302467,-0.14137366238085924
7.397940009,7.044729,-0.3532107762119141
10.69897,8.242707,-2.456262747497558
12.55284197,9.490432,-3.0624101844165033
6.821023053,7.3064156,0.4853925048613279
5.244125144,6.9417543,1.6976291971254884
8.431798276,8.926036,0.49423760504248015
6.494850022,5.344116,-1.1507338110624996
8.958607315,7.6886263,-1.2699810256323243
8.026872146,5.0629807,-2.963891494144532
8.181774106,8.338177,0.15640262129492122
4.991399828,5.3540316,0.3626317348051762
8.522878745,9.837291,1.3144120188549806
6.847711656,7.6779566,0.8302449251157222
8.364516253,7.049159,-1.3153572030122067
5.268411235,6.3016224,1.03321115574707
6.863279433,5.5074024,-1.3558770129560545
6.070581074,7.6805925,1.6100114629262698
4.498940738,9.087555,4.588614193640625
5.853871964,6.3731813,0.5193093790786136
9.096910013,7.934366,-1.1625437868037114
5.318758763,6.1310472,0.8122884858403321
5.721246399,5.3150177,-0.4062286988046875
7.388276692,8.248584,0.8603071016401369
12.26520017,12.903943,0.6387428918286133
5.838631998,7.618438,1.7798057690288083
10.51855737,10.568222,0.049664675898437594
5.832682665,7.392926,1.5602435511254882
8.728158393,9.093418,0.36525972833789133
7.806875402,10.434651,2.6277759728168943
7.257274869,7.5858974,0.3286225766787112
8.060480747,8.406964,0.34648355506298856
13.4867824,12.873171,-0.6136115473388664
5.408935393,5.549693,0.14075771460498032
7.931814138,6.8077164,-1.1240977683710938
4.677780705,4.3460217,-0.3317590527783203
8.974694135,8.116495,-0.858199002553711
5.549750892,5.014357,-0.5353938020036617
11.82390874,12.040498,0.21658903984619116
4.029653124,4.404224,0.3745707949147947
9.48148606,8.938229,-0.5432574528222656
8.283996656,8.049462,-0.2345343375795892
10.07314329,9.063981,-1.009162233786622
4.522878745,5.2550764,0.7321976633862306
7.657577319,7.540349,-0.11722831234716757
7.455931956,5.783719,-1.672212893194824
8.397940009,7.1671934,-1.2307465962192374
8.22475374,5.864105,-2.3606485153906256
4.896196279,5.3894997,0.49330338530664086
11.23062267,10.18264,-1.047982594316407
5.903089987,5.3756933,-0.5273966657719731
10.39794001,7.9656267,-2.4323132933862297
6.935542011,7.4427853,0.5072432520615235
5.22184875,4.6415043,-0.5803444622802738
6.301029996,6.835799,0.5347692212241215
7.782516056,4.890812,-2.891704135833985
7.443697499,7.2693243,-0.17437319632665993
4.742321425,5.7901716,1.0478501982299804
4.991399828,5.537322,0.545922216372559
6.619788758,6.2311296,-0.3886591116987308
6.522878745,6.7015715,0.17869271953857435
5.22184875,4.4501543,-0.7716944454956058
6.935542011,4.8482633,-2.0872787472976073
7.218963061,7.9196453,0.700682248448242
10.19382003,8.93594,-1.25788024118164
9.004803708,8.451725,-0.5530787018964851
9.008773924,8.32506,-0.6837140332529295
6.93930216,7.8312483,0.89194612338623
7.962573502,8.02921,0.06663658863720734
7.782516056,7.4423065,-0.3402095374453129
10.83268267,11.554323,0.7216405264111323
3.591420875,5.5041523,1.912731422973633
10.4202164,8.590115,-1.83010180649414
9.522878745,9.167281,-0.3555975941821288
10.25963731,9.747393,-0.5122446555810551
9.93930216,10.0129,0.0735981924780269
9.0,7.37451,-1.6254901885986328
8.744727495,9.500763,0.7560354444531256
7.958607315,7.6789846,-0.2796226729711915
5.795880017,6.8805685,1.084688487333496
6.259637311,7.9238987,1.6642613858994144
10.40893539,14.170379,3.7614432949975587
5.109020403,5.6299515,0.5209310740507815
8.876148359,9.082851,0.20670305091210928
5.853871964,7.4574385,1.6035665049331058
6.26760624,5.5022697,-0.7653364951269532
6.530177984,7.7742996,1.2441216375820314
6.886056648,8.514114,1.6280577318828122
12.39794001,12.894746,0.4968058167211922
8.769551079,7.9398546,-0.8296964571127923
7.795880017,7.235876,-0.5600039336259766
3.924453039,4.693099,0.7686459829116212
10.30103,8.420304,-1.880725701599122
9.080921908,9.355926,0.27500365199755805
5.420216403,8.060666,2.6404496812895504
6.709965389,8.918063,2.2080977747573245
10.11407366,9.155458,-0.9586152096826179
8.050609993,7.724265,-0.3263448944282228
10.85387196,9.605657,-1.2482153361596673
5.663540266,8.786964,3.123424150503906
7.823908741,7.9998245,0.17591578292578092
9.602059991,8.647131,-0.9549290248134774
8.677780705,8.567012,-0.11076887180908201
5.428291168,6.006609,0.578317795012695
5.301029996,9.008928,3.7078983029501957
13.56703071,12.937098,-0.6299331605615226
5.301029996,4.438385,-0.8626449862343746
5.384049948,8.870957,3.4869074265727535
10.16115091,10.328649,0.1674976571997071
7.262012674,7.8724365,0.6104238494374998
9.034798299,7.8820667,-1.1527315723154299
13.5654311,12.882188,-0.6832432566772457
7.742321425,8.369138,0.6268163389770507
8.075720714,6.32353,-1.7521905168564444
8.186419011,8.609698,0.4232792845932618
5.200659451,4.89244,-0.30821960877587884
10.4621809,10.127815,-0.33436565341796864
5.244125144,5.6170206,0.37289546299462906
8.568636236,8.098743,-0.46989279727929656
